KROGER|011|00002|0002100065893|2016-07-31|7.00|U|2.50|17.50|0||0|0
KROGER|011|00002|0002100067148|2016-07-31|2.00|U|3.59|7.18|0||0|0
KROGER|011|00002|0002100068275|2016-07-31|1.00|U|1.49|1.49|0||0|0
KROGER|011|00002|0002100068608|2016-07-31|1.00|U|1.49|1.49|0||0|0
KROGER|011|00002|0002100070144|2016-07-31|1.00|U|1.49|1.49|0||0|0
KROGER|011|00002|0002100070147|2016-07-31|2.00|U|1.99|3.98|0||0|0
KROGER|011|00002|0002100077436|2016-07-31|6.00|U|4.06|24.34|0||0|0
KROGER|011|00002|0002515505701|2016-07-31|2.00|U|2.99|5.98|0||0|0
KROGER|011|00002|0002515505702|2016-07-31|5.00|U|2.49|12.45|0||0|0
KROGER|011|00002|0002515505705|2016-07-31|1.00|U|2.49|2.49|0||0|0
KROGER|011|00002|0002515505706|2016-07-31|2.00|U|2.49|4.98|0||0|0
KROGER|011|00002|0002515505708|2016-07-31|2.00|U|2.99|5.98|0||0|0
KROGER|011|00002|0002515505712|2016-07-31|3.00|U|2.49|7.47|0||0|0
KROGER|011|00002|0002580002013|2016-07-31|1.00|U|2.50|2.50|0||0|0
KROGER|011|00002|0002580002020|2016-07-31|1.00|U|2.00|2.00|0||0|0
KROGER|011|00002|0002580002028|2016-07-31|2.00|U|2.00|4.00|0||0|0
KROGER|011|00002|0002580002080|2016-07-31|1.00|U|2.50|2.50|0||0|0
KROGER|011|00002|0002580002256|2016-07-31|1.00|U|2.00|2.00|0||0|0
KROGER|011|00002|0002580002289|2016-07-31|2.00|U|2.00|4.00|0||0|0
KROGER|011|00002|0002580002295|2016-07-31|1.00|U|2.50|2.50|0||0|0
KROGER|011|00002|0002580002622|2016-07-31|1.00|U|2.50|2.50|0||0|0
KROGER|011|00002|0002580002626|2016-07-31|2.00|U|2.50|5.00|0||0|0
KROGER|011|00002|0002580002628|2016-07-31|1.00|U|2.50|2.50|0||0|0
KROGER|011|00002|0002580002630|2016-07-31|1.00|U|2.50|2.50|0||0|0
KROGER|011|00002|0002580002658|2016-07-31|4.00|U|2.00|8.00|0||0|0
KROGER|011|00002|0002580003936|2016-07-31|2.00|U|2.50|5.00|0||0|0
KROGER|011|00002|0002580005500|2016-07-31|1.00|U|2.00|2.00|0||0|0
KROGER|011|00002|0002900001149|2016-07-31|2.00|U|6.69|13.38|0||0|0
KROGER|011|00002|0002900001608|2016-07-31|1.00|U|5.79|5.79|0||0|0
KROGER|011|00002|0002900001620|2016-07-31|1.00|U|7.99|7.99|0||0|0
KROGER|011|00002|0002900001706|2016-07-31|2.00|U|7.99|15.98|0||0|0
KROGER|011|00002|0002900001733|2016-07-31|1.00|U|7.99|7.99|0||0|0
KROGER|011|00002|0002900001982|2016-07-31|1.00|U|3.99|3.99|0||0|0
KROGER|011|00002|0002900002098|2016-07-31|2.00|U|2.50|5.00|0||0|0
KROGER|011|00002|0002900002099|2016-07-31|3.00|U|2.50|7.50|0||0|0
KROGER|011|00002|0002900002156|2016-07-31|1.00|U|6.69|6.69|0||0|0
KROGER|011|00002|0002900005957|2016-07-31|3.00|U|6.69|20.07|0||0|0
KROGER|011|00002|0002900007208|2016-07-31|1.00|U|3.99|3.99|0||0|0
KROGER|011|00002|0002900007324|2016-07-31|3.00|U|3.32|9.97|0||0|0
KROGER|011|00002|0002900007325|2016-07-31|2.00|U|3.99|7.98|0||0|0
KROGER|011|00002|0004112900005|2016-07-31|2.00|U|3.29|6.58|0||0|0
KROGER|011|00002|0004112907700|2016-07-31|11.00|U|1.85|20.39|0||0|0
KROGER|011|00002|0004112907702|2016-07-31|5.00|U|1.49|7.45|0||0|0
KROGER|011|00002|0004112907705|2016-07-31|10.00|U|1.79|17.90|0||0|0
KROGER|011|00002|0004112907712|2016-07-31|21.00|U|1.73|36.29|0||0|0
KROGER|011|00002|0004112907762|2016-07-31|2.00|U|2.49|4.98|0||0|0
KROGER|011|00002|0004112907763|2016-07-31|10.00|U|1.49|14.90|0||0|0
KROGER|011|00002|0004112907769|2016-07-31|3.00|U|2.49|7.47|0||0|0
KROGER|011|00002|0004112927463|2016-07-31|11.00|U|2.22|24.39|0||0|0
KROGER|011|00002|0004112941270|2016-07-31|1.00|U|2.49|2.49|0||0|0
KROGER|011|00002|0004112942450|2016-07-31|9.00|U|1.60|14.41|0||0|0
KROGER|011|00002|0004112942455|2016-07-31|5.00|U|1.89|9.45|0||0|0
KROGER|011|00002|0004112942460|2016-07-31|2.00|U|1.49|2.98|0||0|0
KROGER|011|00002|0004300000042|2016-07-31|1.00|U|3.99|3.99|0||0|0
KROGER|011|00002|0004300000046|2016-07-31|2.00|U|2.99|5.98|0||0|0
KROGER|011|00002|0004300000047|2016-07-31|2.00|U|2.99|5.98|0||0|0
KROGER|011|00002|0004300000051|2016-07-31|1.00|U|2.99|2.99|0||0|0
KROGER|011|00002|0004300000075|2016-07-31|1.00|U|2.99|2.99|0||0|0
KROGER|011|00002|0004300000085|2016-07-31|1.00|U|2.99|2.99|0||0|0
KROGER|011|00002|0004300000332|2016-07-31|1.00|U|3.99|3.99|0||0|0
KROGER|011|00002|0004300000549|2016-07-31|1.00|U|2.99|2.99|0||0|0
KROGER|011|00002|0004300000552|2016-07-31|3.00|U|2.99|8.97|0||0|0
KROGER|011|00002|0004300000555|2016-07-31|1.00|U|2.99|2.99|0||0|0
KROGER|011|00002|0004300000580|2016-07-31|2.00|U|2.99|5.98|0||0|0
KROGER|011|00002|0004300000585|2016-07-31|1.00|U|2.99|2.99|0||0|0
KROGER|011|00002|0004300000588|2016-07-31|1.00|U|3.99|3.99|0||0|0
KROGER|011|00002|0004300000628|2016-07-31|1.00|U|2.99|2.99|0||0|0
KROGER|011|00002|0004300000646|2016-07-31|1.00|U|2.50|2.50|0||0|0
KROGER|011|00002|0004300000652|2016-07-31|1.00|U|2.99|2.99|0||0|0
KROGER|011|00002|0004300000656|2016-07-31|1.00|U|2.99|2.99|0||0|0
KROGER|011|00002|0004300000658|2016-07-31|2.00|U|2.99|5.98|0||0|0
KROGER|011|00002|0004300000664|2016-07-31|1.00|U|3.99|3.99|0||0|0
KROGER|011|00002|0004300000699|2016-07-31|1.00|U|2.99|2.99|0||0|0
KROGER|011|00002|0004300000950|2016-07-31|1.00|U|1.99|1.99|0||0|0
KROGER|011|00002|0004300000953|2016-07-31|3.00|U|1.99|5.97|0||0|0
KROGER|011|00002|0004300000960|2016-07-31|3.00|U|3.79|11.37|0||0|0
KROGER|011|00002|0004300001117|2016-07-31|3.00|U|2.49|7.47|0||0|0
KROGER|011|00002|0004300001120|2016-07-31|3.00|U|1.82|5.47|0||0|0
KROGER|011|00002|0004300001728|2016-07-31|2.00|U|1.49|2.98|0||0|0
